state,place_name,fips_place,total_units,sf_1unit_units,duplex_units,mf_3plus_units
PA,Narberth borough,52664,14,2,4,8
PA,Nazareth borough,52808,0,0,0,0
PA,Nelson township,52960,1,1,0,0
PA,Nescopeck borough,52984,0,0,0,0
PA,Nescopeck township,52992,0,0,0,0
PA,Neshannock township,53064,5,5,0,0
PA,Nesquehoning borough,53088,1,1,0,0
PA,Nether Providence township,53104,0,0,0,0
PA,Neville township,53136,0,0,0,0
PA,New Albany borough,53152,0,0,0,0
PA,New Alexandria borough,53160,0,0,0,0
PA,New Baltimore borough,53168,0,0,0,0
PA,New Beaver borough,53184,1,1,0,0
PA,New Berlin borough,53200,0,0,0,0
PA,New Bethlehem borough,53248,1,1,0,0
PA,New Brighton borough,53288,0,0,0,0
PA,New Britain borough,53296,0,0,0,0
PA,New Britain township,53304,41,41,0,0
PA,New Castle,53368,1,1,0,0
PA,New Castle township,53376,0,0,0,0
PA,New Centerville borough,53416,0,0,0,0
PA,New Cumberland borough,53464,0,0,0,0
PA,New Eagle borough,53496,0,0,0,0
PA,New Florence borough,53544,0,0,0,0
PA,New Freedom borough,53568,0,0,0,0
PA,New Galilee borough,53592,0,0,0,0
PA,New Garden township,53608,3,3,0,0
PA,New Hanover township,53664,3,3,0,0
PA,New Holland borough,53696,0,0,0,0
PA,New Hope borough,53712,1,1,0,0
PA,New Kensington,53736,1,1,0,0
PA,New Lebanon borough,53768,2,2,0,0
PA,New London township,53816,5,5,0,0
PA,New Milford borough,53880,0,0,0,0
PA,New Milford township,53888,3,3,0,0
PA,New Morgan borough,53916,0,0,0,0
PA,New Paris borough,53928,0,0,0,0
PA,New Salem borough,54056,0,0,0,0
PA,New Sewickley township,54072,1,1,0,0
PA,New Stanton borough,54104,33,21,12,0
PA,New Vernon township,54304,0,0,0,0
PA,New Washington borough,54344,0,0,0,0
PA,New Wilmington borough,54352,0,0,0,0
PA,Newberry township,53224,51,51,0,0
PA,Newburg borough,53344,0,0,0,0
PA,Newlin township,53784,0,0,0,0
PA,Newry borough,54024,0,0,0,0
PA,Newton Hamilton borough,54160,3,3,0,0
PA,Newton township,54136,9,9,0,0
PA,Newtown borough,54184,2,2,0,0
PA,Newtown township,54192,9,9,0,0
PA,Newtown township,54224,21,9,0,12
PA,Newville borough,54320,1,1,0,0
PA,Nicholson borough,54400,0,0,0,0
PA,Nicholson township,54408,0,0,0,0
PA,Nippenose township,54504,0,0,0,0
PA,Nockamixon township,54576,1,1,0,0
PA,Norristown borough,54656,61,61,0,0
PA,North Abington township,54680,9,9,0,0
PA,North Apollo borough,54728,0,0,0,0
PA,North Beaver township,54768,8,8,0,0
PA,North Belle Vernon borough,54776,0,0,0,0
PA,North Bethlehem township,54800,1,1,0,0
PA,North Braddock borough,54816,2,2,0,0
PA,North Branch township,54824,1,1,0,0
PA,North Buffalo township,54856,0,0,0,0
PA,North Catasauqua borough,54872,45,45,0,0
PA,North Centre township,54880,14,14,0,0
PA,North Charleroi borough,54888,0,0,0,0
PA,North Codorus township,54904,62,38,8,16
PA,North Cornwall township,54928,71,35,0,36
PA,North Coventry township,54936,1,1,0,0
PA,North East borough,54952,2,2,0,0
PA,North East township,54960,11,11,0,0
PA,North Fayette township,55016,39,39,0,0
PA,North Franklin township,55040,0,0,0,0
PA,North Heidelberg township,55088,2,2,0,0
PA,North Hopewell township,55112,10,10,0,0
PA,North Huntingdon township,55128,63,61,2,0
PA,North Irwin borough,55136,0,0,0,0
PA,North Manheim township,55192,0,0,0,0
PA,North Middleton township,55216,72,72,0,0
PA,North Newton township,55248,3,3,0,0
PA,North Sewickley township,55400,14,12,2,0
PA,North Shenango township,55408,3,3,0,0
PA,North Strabane township,55432,155,125,0,30
PA,North Towanda township,55448,0,0,0,0
PA,North Versailles township,55488,0,0,0,0
PA,North Wales borough,55512,1,1,0,0
PA,North Whitehall township,55576,28,16,0,12
PA,North Woodbury township,55592,4,4,0,0
PA,North York borough,55608,0,0,0,0
PA,Northampton borough,54696,0,0,0,0
PA,Northampton township,54688,17,17,0,0
PA,Northampton township,54704,0,0,0,0
PA,Northern Cambria borough,55000,0,0,0,0
PA,Northmoreland township,55232,1,1,0,0
PA,Northumberland borough,55456,2,2,0,0
PA,Norwegian township,55624,7,7,0,0
PA,Norwich township,55632,2,2,0,0
PA,Norwood borough,55664,0,0,0,0
PA,Nottingham township,55712,43,43,0,0
PA,Noxen township,55736,0,0,0,0
PA,Nuangola borough,55752,0,0,0,0
PA,OHara township,56384,13,13,0,0
PA,Oakdale borough,55840,0,0,0,0
PA,Oakland borough,56008,0,0,0,0
PA,Oakland township,55992,5,5,0,0
PA,Oakland township,56016,1,1,0,0
PA,Oakland township,56024,1,1,0,0
PA,Oakmont borough,56088,9,9,0,0
PA,Ogle township,56352,1,1,0,0
PA,Ohio township,56392,3,3,0,0
PA,Ohiopyle borough,56408,0,0,0,0
PA,Ohioville borough,56432,4,4,0,0
PA,Oil City,56456,0,0,0,0
PA,Oil Creek township,56464,0,0,0,0
PA,Oil Creek township,56480,1,1,0,0
PA,Oklahoma borough,56496,0,0,0,0
PA,Old Forge borough,56576,2,2,0,0
PA,Old Lycoming township,56608,2,2,0,0
PA,Oley township,56672,1,1,0,0
PA,Oliver township,56720,2,2,0,0
PA,Olyphant borough,56792,11,3,0,8
PA,Oneida township,56808,1,1,0,0
PA,Ontelaunee township,56856,41,37,4,0
PA,Orange township,56896,4,4,0,0
PA,Orangeville borough,56912,0,0,0,0
PA,Orbisonia borough,56928,0,0,0,0
PA,Oregon township,57000,2,2,0,0
PA,Orrstown borough,57112,0,0,0,0
PA,Orwell township,57176,2,2,0,0
PA,Orwigsburg borough,57184,0,0,0,0
PA,Glen Osborne borough,29732,0,0,0,0
PA,Osceola Mills borough,57232,0,0,0,0
PA,Osceola township,57224,0,0,0,0
PA,Oswayo borough,57280,0,0,0,0
PA,Oswayo township,57288,0,0,0,0
PA,Otter Creek township,57304,0,0,0,0
PA,Otto township,57312,0,0,0,0
PA,Overfield township,57408,1,1,0,0
PA,Overton township,57448,1,1,0,0
PA,Oxford borough,57480,12,12,0,0
PA,Packer township,57504,1,1,0,0
PA,Paint borough,57544,0,0,0,0
PA,Paint township,57536,1,1,0,0
PA,Paint township,57552,7,7,0,0
PA,Palmer township,57672,50,50,0,0
PA,Palmerton borough,57696,2,2,0,0
PA,Palmyra borough,57720,4,4,0,0
PA,Palmyra township,57728,7,7,0,0
PA,Palmyra township,57736,4,4,0,0
PA,Paradise township,57848,10,10,0,0
PA,Paradise township,57856,0,0,0,0
PA,Paradise township,57872,9,9,0,0
PA,Parker,57976,0,0,0,0
PA,Parker township,57984,0,0,0,0
PA,Parkesburg borough,58032,9,9,0,0
PA,Parks township,58160,0,0,0,0
PA,Parkside borough,58176,0,0,0,0
PA,Parryville borough,58304,0,0,0,0
PA,Patterson Heights borough,58384,0,0,0,0
PA,Patterson township,58375,1,1,0,0
PA,Patton borough,58432,0,0,0,0
PA,Patton township,58440,45,45,0,0
PA,Paupack township,58480,21,21,0,0
PA,Paxtang borough,58504,0,0,0,0
PA,Peach Bottom township,58560,13,13,0,0
PA,Pen Argyl borough,58696,1,1,0,0
PA,Penbrook borough,58712,0,0,0,0
PA,Penn Forest township,58968,75,75,0,0
PA,Penn Hills municipality,59040,153,3,2,148
PA,Penn Lake Park borough,59054,2,2,0,0
PA,Penn borough,58872,0,0,0,0
PA,Penn township,58784,0,0,0,0
PA,Penn township,58792,8,8,0,0
PA,Penn township,58800,4,4,0,0
PA,Penn township,58808,135,135,0,0
PA,Penn township,58816,0,0,0,0
PA,Penn township,58824,4,4,0,0
PA,Penn township,58832,5,5,0,0
PA,Penn township,58840,85,41,0,44
PA,Penn township,58848,0,0,0,0
PA,Penn township,58856,11,11,0,0
PA,Penn township,58864,4,4,0,0
PA,Penn township,58880,87,51,0,36
PA,Penn township,58888,65,65,0,0
PA,Penndel borough,58936,1,1,0,0
PA,Pennsburg borough,59120,0,0,0,0
PA,Pennsbury township,59136,2,2,0,0
PA,Pennsbury Village borough,59152,0,0,0,0
PA,Pequea township,59360,32,11,0,21
PA,Perkasie borough,59384,17,4,0,13
PA,Perkiomen township,59392,2,2,0,0
PA,Perry County Part Unincorporated Area,00000,93,93,0,0
PA,Perry township,59440,2,2,0,0
PA,Perry township,59448,0,0,0,0
PA,Perry township,59456,0,0,0,0
PA,Perry township,59472,1,1,0,0
PA,Perry township,59488,2,2,0,0
PA,Perry township,59496,3,3,0,0
PA,Perry township,59504,2,2,0,0
PA,Perryopolis borough,59520,0,0,0,0
PA,Peters township,59600,3,3,0,0
PA,Peters township,59608,32,32,0,0
PA,Petersburg borough,59616,2,2,0,0
PA,Petrolia borough,59672,0,0,0,0
PA,Philadelphia,60000,2962,539,240,2183
PA,Philipsburg borough,60008,0,0,0,0
PA,Phoenixville borough,60120,123,5,0,118
PA,Piatt township,60128,0,0,0,0
PA,Picture Rocks borough,60136,0,0,0,0
PA,Pike township,60176,2,2,0,0
PA,Pike township,60184,6,6,0,0
PA,Pike township,60192,1,1,0,0
PA,Pike township,60200,3,3,0,0
PA,Pillow borough,60264,0,0,0,0
PA,Pine Creek township,60360,3,3,0,0
PA,Pine Grove township,60464,13,13,0,0
PA,Pine township,60272,29,29,0,0
PA,Pine township,60280,0,0,0,0
PA,Pine township,60288,0,0,0,0
PA,Pine township,60304,1,1,0,0
PA,Pine township,60312,0,0,0,0
PA,Pine township,60328,0,0,0,0
PA,Pine township,60336,5,5,0,0
PA,Pinegrove township,60472,10,10,0,0
PA,Piney township,60648,1,1,0,0
PA,Pitcairn borough,60712,0,0,0,0
PA,Pittsburgh,61000,1664,229,10,1425
PA,Pittsfield township,61040,1,1,0,0
PA,Pittston,61048,0,0,0,0
PA,Pittston township,61056,8,8,0,0
PA,Plain Grove township,61104,0,0,0,0
PA,Plainfield township,61088,8,8,0,0
PA,Plains township,61120,3,1,2,0
PA,Platea borough,61168,0,0,0,0
PA,Pleasant Hills borough,61328,0,0,0,0
PA,Pleasant Valley township,61400,0,0,0,0
PA,Pleasantville borough,61512,0,0,0,0
PA,Plum borough,61536,35,35,0,0
PA,Plum township,61552,1,1,0,0
PA,Plumcreek township,61576,1,1,0,0
PA,Plumstead township,61616,17,15,2,0
PA,Plunketts Creek township,61640,0,0,0,0
PA,Plymouth borough,61648,0,0,0,0
PA,Plymouth township,61656,1,1,0,0
PA,Plymouth township,61664,28,28,0,0
PA,Pocono township,61728,56,4,0,52
PA,Pocopson township,61800,2,2,0,0
PA,Point township,61832,2,0,2,0
PA,Polk borough,61936,0,0,0,0
PA,Polk township,61928,8,8,0,0
PA,Port Allegany borough,62088,0,0,0,0
PA,Port Carbon borough,62128,0,0,0,0
PA,Port Matilda borough,62280,1,1,0,0
PA,Port Royal borough,62304,0,0,0,0
PA,Port Vue borough,62320,0,0,0,0
PA,Portage borough,62048,0,0,0,0
PA,Portage township,62056,1,1,0,0
PA,Portage township,62072,0,0,0,0
PA,Porter township,62144,1,1,0,0
PA,Porter township,62152,3,3,0,0
PA,Porter township,62160,0,0,0,0
PA,Porter township,62184,3,3,0,0
PA,Porter township,62192,0,0,0,0
PA,Portersville borough,62224,0,0,0,0
PA,Portland borough,62264,0,0,0,0
PA,Potter township,62352,2,2,0,0
PA,Potter township,62360,23,23,0,0
PA,Pottstown borough,62416,0,0,0,0
PA,Pottsville,62432,0,0,0,0
PA,President township,62544,2,2,0,0
PA,Preston township,62600,5,5,0,0
PA,Price township,62632,15,15,0,0
PA,Prompton borough,62744,1,1,0,0
PA,Prospect Park borough,62792,0,0,0,0
PA,Prospect borough,62752,0,0,0,0
PA,Providence township,62832,63,63,0,0
PA,Pulaski township,62888,0,0,0,0
PA,Pulaski township,62904,2,2,0,0
PA,Putnam township,62960,1,1,0,0
PA,Pymatuning township,63008,0,0,0,0
PA,Quakertown borough,63048,0,0,0,0
PA,Quarryville borough,63064,10,10,0,0
PA,Quemahoning township,63144,0,0,0,0
PA,Quincy township,63200,2,2,0,0
PA,Raccoon township,63224,3,3,0,0
PA,Radnor township,63264,30,30,0,0
PA,Railroad borough,63288,5,5,0,0
PA,Rainsburg borough,63312,0,0,0,0
PA,Ralpho township,63328,9,9,0,0
PA,Ramey borough,63360,0,0,0,0
PA,Randolph township,63400,0,0,0,0
PA,Rankin borough,63408,46,46,0,0
PA,Ransom township,63432,24,22,2,0
PA,Rapho township,63440,14,14,0,0
PA,Rayburn township,63560,0,0,0,0
PA,Rayne township,63584,1,1,0,0
PA,Reade township,63608,0,0,0,0
PA,Reading,63624,0,0,0,0
PA,Red Hill borough,63808,0,0,0,0
PA,Red Lion borough,63840,0,0,0,0
PA,Redbank township,63712,0,0,0,0
PA,Redbank township,63728,0,0,0,0
PA,Reed township,63928,0,0,0,0
PA,Renovo borough,00000,0,0,0,0
PA,Reserve township,64240,1,1,0,0
PA,Rice township,64424,13,13,0,0
PA,Rices Landing borough,64432,0,0,0,0
PA,Richhill township,64512,0,0,0,0
PA,Richland township,64528,46,46,0,0
PA,Richland township,64536,32,32,0,0
PA,Richland township,64544,8,8,0,0
PA,Richland township,64552,0,0,0,0
PA,Richland township,64568,0,0,0,0
PA,Richlandtown borough,64584,0,0,0,0
PA,Richmond township,64592,7,3,0,4
PA,Richmond township,64600,3,3,0,0
PA,Richmond township,64624,6,6,0,0
PA,Ridgebury township,64696,0,0,0,0
PA,Ridgway borough,64784,8,8,0,0
PA,Ridgway township,64792,5,5,0,0
PA,Ridley Park borough,64832,1,1,0,0
PA,Ridley township,64800,2,2,0,0
PA,Riegelsville borough,64856,1,1,0,0
PA,Rimersburg borough,64904,0,0,0,0
PA,Ringtown borough,65000,0,0,0,0
PA,Riverside borough,65112,0,0,0,0
PA,Roaring Brook township,65224,11,11,0,0
PA,Roaring Creek township,65240,0,0,0,0
PA,Roaring Spring borough,65256,0,0,0,0
PA,Robeson township,65320,7,7,0,0
PA,Robesonia borough,65336,6,2,4,0
PA,Robinson township,65352,103,103,0,0
PA,Robinson township,65376,0,0,0,0
PA,Rochester borough,65392,0,0,0,0
PA,Rochester township,65400,0,0,0,0
PA,Rockdale township,65440,2,2,0,0
PA,Rockefeller township,65472,1,1,0,0
PA,Rockhill borough,65496,3,3,0,0
PA,Rockland township,65544,2,2,0,0
PA,Rockland township,65560,1,1,0,0
PA,Rockledge borough,65568,0,0,0,0
PA,Rockwood borough,65736,0,0,0,0
PA,Rome borough,65944,0,0,0,0
PA,Rome township,65952,5,5,0,0
PA,Rome township,65960,6,6,0,0
PA,Roscoe borough,66016,0,0,0,0
PA,Rose Valley borough,66192,0,0,0,0
PA,Roseto borough,66168,0,0,0,0
PA,Roseville borough,66232,0,0,0,0
PA,Ross township,66264,41,18,0,23
PA,Ross township,66280,15,15,0,0
PA,Rosslyn Farms borough,66320,0,0,0,0
PA,Rostraver township,66376,37,37,0,0
PA,Roulette township,66416,0,0,0,0
PA,Rouseville borough,66440,0,0,0,0
PA,Royalton borough,66560,0,0,0,0
PA,Royersford borough,66576,1,1,0,0
PA,Rural Valley borough,66720,0,0,0,0
PA,Ruscombmanor township,66728,5,5,0,0
PA,Rush township,66736,1,1,0,0
PA,Rush township,66744,0,0,0,0
PA,Rush township,66752,0,0,0,0
PA,Rush township,66760,7,7,0,0
PA,Rush township,66776,8,8,0,0
PA,Rutland township,66912,0,0,0,0
PA,Rutledge borough,66928,0,0,0,0
PA,Ryan township,66944,0,0,0,0
PA,Rye township,66976,1,1,0,0
PA,S.N.P.J. borough,71620,0,0,0,0
PA,Sadsbury township,67080,54,54,0,0
PA,Sadsbury township,67088,6,6,0,0
PA,Sadsbury township,67096,0,0,0,0
PA,Saegertown borough,67120,0,0,0,0
PA,Salem township,67432,0,0,0,0
PA,Salem township,67456,0,0,0,0
PA,Salem township,67472,0,0,0,0
PA,Salem township,67488,17,17,0,0
PA,Salem township,67496,4,4,0,0
PA,Salford township,67528,2,2,0,0
PA,Salisbury borough,67584,0,0,0,0
PA,Salisbury township,67568,16,16,0,0
PA,Salisbury township,67576,6,6,0,0
PA,Salladasburg borough,67616,0,0,0,0
PA,Saltillo borough,67632,0,0,0,0
PA,Sandy Creek township,67816,1,1,0,0
PA,Sandy Lake borough,67848,0,0,0,0
PA,Sandy Lake township,67856,2,2,0,0
PA,Sandy township,67792,38,28,0,10
PA,Sandycreek township,67824,3,3,0,0
PA,Sankertown borough,67920,2,2,0,0
PA,Saxonburg borough,68056,0,0,0,0
PA,Saxton borough,68072,0,0,0,0
PA,Sayre borough,68096,4,0,4,0
PA,Scalp Level borough,68104,0,0,0,0
PA,Schellsburg borough,68152,0,0,0,0
PA,Schuylkill County Part Unincorporated Area,00000,40,40,0,0
PA,Schuylkill Haven borough,68312,2,2,0,0
PA,Schuylkill township,68288,0,0,0,0
PA,Schuylkill township,68304,0,0,0,0
PA,Schwenksville borough,68328,0,0,0,0
PA,Scott township,68388,0,0,0,0
PA,Scott township,68392,0,0,0,0
PA,Scott township,68400,21,21,0,0
PA,Scott township,68408,3,3,0,0
PA,Scott township,68416,7,7,0,0
PA,Scottdale borough,68432,0,0,0,0
PA,Scranton,69000,2,2,0,0
PA,Scrubgrass township,69016,3,3,0,0
PA,Selinsgrove borough,69216,1,1,0,0
PA,Sellersville borough,69248,0,0,0,0
PA,Sergeant township,69304,3,3,0,0
PA,Seven Fields borough,69309,8,8,0,0
PA,Seven Springs borough,69336,0,0,0,0
PA,Seven Valleys borough,69360,0,0,0,0
PA,Seward borough,69368,0,0,0,0
PA,Sewickley Heights borough,69400,1,1,0,0
PA,Sewickley Hills borough,69416,0,0,0,0
PA,Sewickley borough,69376,1,1,0,0
PA,Sewickley township,69392,4,4,0,0
PA,Shade Gap borough,69456,0,0,0,0
PA,Shade township,69448,1,1,0,0
PA,Shaler township,69584,2,2,0,0
PA,Shamokin,69600,0,0,0,0
PA,Shamokin Dam borough,69616,0,0,0,0
PA,Shamokin township,69608,11,11,0,0
PA,Shanksville borough,69680,0,0,0,0
PA,Sharon,69720,0,0,0,0
PA,Sharon Hill borough,69752,0,0,0,0
PA,Sharon township,69736,0,0,0,0
PA,Sharpsburg borough,69776,0,0,0,0
PA,Sharpsville borough,69800,0,0,0,0
PA,Sheakleyville borough,69936,0,0,0,0
PA,Sheffield township,69992,0,0,0,0
PA,Shenandoah borough,70056,0,0,0,0
PA,Shenango township,70080,6,6,0,0
PA,Shenango township,70096,7,7,0,0
PA,Sheshequin township,70208,0,0,0,0
PA,Shickshinny borough,70224,0,0,0,0
PA,Shillington borough,70248,9,0,0,9
PA,Shinglehouse borough,70304,0,0,0,0
PA,Shippen township,70344,0,0,0,0
PA,Shippensburg borough,70352,5,5,0,0
PA,Shippensburg township,70360,0,0,0,0
PA,Shippenville borough,70368,1,1,0,0
PA,Shippingport borough,70376,0,0,0,0
PA,Shiremanstown borough,70384,0,0,0,0
PA,Shirley township,70400,4,4,0,0
PA,Shirleysburg borough,70408,0,0,0,0
PA,Shoemakersville borough,70464,4,0,0,4
PA,Shohola township,70496,17,17,0,0
PA,Shrewsbury borough,70568,20,20,0,0
PA,Shrewsbury township,70552,0,0,0,0
PA,Shrewsbury township,70560,1,1,0,0
PA,Shrewsbury township,70576,18,18,0,0
PA,Silver Lake township,70776,2,2,0,0
PA,Silver Spring township,70792,119,119,0,0
PA,Silverdale borough,70744,0,0,0,0
PA,Sinking Spring borough,70880,108,0,0,108
PA,Skippack township,71016,8,8,0,0
PA,Slatington borough,71144,3,3,0,0
PA,Sligo borough,71176,0,0,0,0
PA,Slippery Rock borough,71184,0,0,0,0
PA,Slippery Rock township,71192,6,6,0,0
PA,Slippery Rock township,71200,3,3,0,0
PA,Slocum township,71216,0,0,0,0
PA,Smethport borough,71248,1,1,0,0
PA,Smith township,71288,3,3,0,0
PA,Smithfield township,71312,3,3,0,0
PA,Smithfield township,71328,0,0,0,0
PA,Smithfield township,71344,7,7,0,0
PA,Smithton borough,71424,0,0,0,0
PA,Snake Spring township,71544,3,3,0,0
PA,Snow Shoe borough,71600,0,0,0,0
PA,Snow Shoe township,71608,2,2,0,0
PA,Snyder township,71624,6,6,0,0
PA,Snydertown borough,71688,0,0,0,0
PA,Solebury township,71752,6,6,0,0
PA,Somerset borough,71776,0,0,0,0
PA,Somerset township,71784,2,2,0,0
PA,Somerset township,71792,2,2,0,0
PA,Souderton borough,71856,37,23,10,4
PA,South Abington township,71872,18,12,6,0
PA,South Beaver township,71952,2,2,0,0
PA,South Bend township,71968,0,0,0,0
PA,South Bethlehem borough,71976,0,0,0,0
PA,South Buffalo township,72000,7,7,0,0
PA,South Canaan township,72024,9,9,0,0
PA,South Centre township,72040,0,0,0,0
PA,South Coatesville borough,72072,20,20,0,0
PA,South Coventry township,72088,4,4,0,0
PA,South Creek township,72096,1,1,0,0
PA,South Fayette township,72160,97,97,0,0
PA,South Fork borough,72168,0,0,0,0
PA,South Franklin township,72176,0,0,0,0
PA,South Greensburg borough,72192,0,0,0,0
PA,South Hanover township,72200,6,6,0,0
PA,South Heidelberg township,72208,1,1,0,0
PA,South Heights borough,72216,0,0,0,0
PA,South Huntingdon township,72256,4,4,0,0
PA,South Londonderry township,72296,1,1,0,0
PA,South Manheim township,72312,6,6,0,0
PA,South Middleton township,72336,130,29,0,101
PA,South New Castle borough,72376,0,0,0,0
PA,South Newton township,72384,0,0,0,0
PA,South Park township,72400,34,34,0,0
PA,South Pymatuning township,72440,3,3,0,0
PA,South Renovo borough,72448,0,0,0,0
PA,South Shenango township,72472,8,8,0,0
PA,South Strabane township,72504,39,39,0,0
PA,South Union township,72544,7,7,0,0
PA,South Versailles township,72568,0,0,0,0
PA,South Waverly borough,72592,11,0,0,11
PA,South Whitehall township,72632,13,13,0,0
PA,South Williamsport borough,72648,0,0,0,0
PA,South Woodbury township,72656,3,3,0,0
PA,Southampton township,71888,2,2,0,0
PA,Southampton township,71904,83,35,0,48
PA,Southampton township,71912,5,5,0,0
PA,Southampton township,71920,2,2,0,0
PA,Southmont borough,72344,0,0,0,0
PA,Southwest Greensburg borough,72616,0,0,0,0
PA,Sparta township,72688,0,0,0,0
PA,Spartansburg borough,72704,0,0,0,0
PA,Speers borough,72736,0,0,0,0
PA,Spring Brook township,72896,5,5,0,0
PA,Spring City borough,72920,1,1,0,0
PA,Spring Creek township,72928,1,1,0,0
PA,Spring Creek township,72952,0,0,0,0
PA,Spring Garden township,73168,12,9,0,3
PA,Spring Grove borough,73192,6,6,0,0
PA,Spring township,72824,4,4,0,0
PA,Spring township,72832,80,34,2,44
PA,Spring township,72840,2,2,0,0
PA,Spring township,72856,3,3,0,0
PA,Springboro borough,72872,0,0,0,0
PA,Springdale borough,72960,0,0,0,0
PA,Springdale township,72968,0,0,0,0
PA,Springettsbury township,72992,5,5,0,0
PA,Springfield township,73008,0,0,0,0
PA,Springfield township,73016,16,16,0,0
PA,Springfield township,73032,1,1,0,0
PA,Springfield township,73048,3,3,0,0
PA,Springfield township,73072,1,1,0,0
PA,Springfield township,73080,1,1,0,0
PA,Springfield township,73088,22,10,0,12
PA,Springfield township,73096,12,12,0,0
PA,Springhill township,73248,0,0,0,0
PA,Springville township,73440,1,1,0,0
PA,Spruce Creek township,73488,0,0,0,0
PA,Spruce Hill township,73504,5,5,0,0
PA,St. Clair borough,67224,0,0,0,0
PA,St. Clair township,67240,0,0,0,0
PA,St. Clairsville borough,67256,0,0,0,0
PA,St. Lawrence borough,67304,0,0,0,0
PA,St. Marys,67344,13,9,4,0
PA,St. Petersburg borough,67384,0,0,0,0
PA,St. Thomas township,67400,12,12,0,0
PA,Standing Stone township,73632,0,0,0,0
PA,Starrucca borough,73784,0,0,0,0
PA,State College borough,73808,1,1,0,0
PA,Steelton borough,73888,2,2,0,0
PA,Sterling township,73968,8,8,0,0
PA,Steuben township,74016,0,0,0,0
PA,Stevens township,74032,2,2,0,0
PA,Stewardson township,74072,0,0,0,0
PA,Stewart township,74080,1,1,0,0
PA,Stewartstown borough,74104,1,1,0,0
PA,Stillwater borough,74184,0,0,0,0
PA,Stockdale borough,74224,0,0,0,0
PA,Stockertown borough,74232,0,0,0,0
PA,Stoneboro borough,74288,1,1,0,0
PA,Stonycreek township,74432,1,1,0,0
PA,Stonycreek township,74440,5,5,0,0
PA,Stowe township,74648,0,0,0,0
PA,Stoystown borough,74672,0,0,0,0
PA,Strasburg borough,74712,1,1,0,0
PA,Strasburg township,74720,35,33,2,0
PA,Strattanville borough,74728,0,0,0,0
PA,Stroud township,74880,10,10,0,0
PA,Stroudsburg borough,74888,0,0,0,0
PA,Sugar Grove township,75008,0,0,0,0
PA,Sugar Grove township,75032,0,0,0,0
PA,Sugar Notch borough,75072,0,0,0,0
PA,Sugarcreek borough,75000,0,0,0,0
PA,Sugarcreek township,74992,2,2,0,0
PA,Sugarloaf township,75048,2,2,0,0
PA,Sugarloaf township,75064,13,13,0,0
PA,Sullivan township,75104,3,3,0,0
PA,Summerhill borough,75136,0,0,0,0
PA,Summerhill township,75144,0,0,0,0
PA,Summerhill township,75160,2,2,0,0
PA,Summit Hill borough,75248,6,6,0,0
PA,Summit township,75184,2,2,0,0
PA,Summit township,75200,4,4,0,0
PA,Summit township,75208,139,5,0,134
PA,Summit township,75224,0,0,0,0
